filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
hiphop.00070.wav,661794,0.4308995605,0.08918590844,0.2789468169,0.005572972819,2500.605284,1242992.727,3049.371773,321019.5259,6027.78139,6242928.86,0.06922378009,0.003066996462,-1.67E-05,0.05073877051,6.72E-05,0.01290455554,95.703125,-81.72704315,4956.015625,82.3195343,1051.281372,53.55440521,749.1538696,25.54096603,276.9662476,15.73448086,213.6196289,19.20093536,88.42803955,8.42293644,78.06646729,6.387721539,63.421875,0.2031936347,78.86856079,0.1292195767,59.74435806,1.205027819,45.7352066,1.539857745,37.32209778,-0.7286359668,38.26121902,1.349840283,35.742836,-0.3935548663,37.90564346,-3.130120039,24.53305626,-0.4945412874,24.13092804,-0.742531836,23.18042374,-3.769521475,26.59597588,-2.510102034,23.31435966,hiphop
hiphop.00071.wav,661794,0.4038450122,0.0995477587,0.247032389,0.008198239841,3184.921787,1336675.334,3285.42246,115986.3679,7471.147166,2272039.073,0.1075113743,0.009957962515,-6.57E-07,0.03927497193,-0.0001633631909,0.01312728785,95.703125,-78.81977081,3218.545898,51.5300293,1040.440918,42.26773834,299.5453796,30.08855438,241.1556396,20.08476257,225.8480835,6.969689369,109.3060684,8.02785778,115.6986923,6.881747723,121.0148849,-4.623487949,112.1741867,3.663355827,98.12545013,3.634636402,90.5004425,4.333865166,70.35443115,2.605771542,72.92613983,0.7616830468,69.05036926,-9.158778191,68.64992523,-2.16345191,50.64020538,-2.679223776,54.45780182,-5.529989243,33.79711533,-1.328598976,32.06101608,-2.477071285,34.38549423,hiphop
hiphop.00072.wav,661794,0.437933892,0.09472145885,0.2528899312,0.01366113871,1821.519761,745297.527,2522.060569,309565.0511,4003.377184,4796941.166,0.05152745553,0.001869614738,2.57E-07,0.04223901778,0.0001915829198,0.01642687619,99.38401442,-118.0510559,4448.062012,102.1803818,1233.413818,20.75555801,554.3335571,37.00239563,281.3394775,24.38818359,252.8959351,7.832820415,213.1241302,15.9447403,107.8420486,-1.588254452,140.8890839,6.773133755,95.46513367,-0.7602496147,84.49446106,8.584535599,71.90694427,1.489350557,68.12338257,-4.219116688,75.39917755,3.009151936,54.12299347,0.9980615377,62.3336525,-0.9897557497,49.64072418,-5.46609354,51.84862137,-1.297010183,42.50431824,-4.24759388,39.92582703,-5.021967888,58.70727539,hiphop
hiphop.00073.wav,661794,0.4224089086,0.09140829742,0.3004069626,0.01396758016,2566.851435,1441976.581,2942.474074,242402.1609,5932.039407,4630639.834,0.08562104239,0.00928029787,1.43E-06,0.05185300484,-0.0002979752317,0.018432457,92.28515625,-78.18128967,6136.543945,70.18569183,1212.873535,45.90097427,670.1917725,42.07572174,320.2158203,15.08478928,213.7089386,10.68877316,123.850441,-0.6933446527,192.0222015,-0.6089441776,102.152092,0.3691287637,116.4878922,-0.3586618006,102.5566254,1.092365742,78.33890533,-0.6725346446,50.04546356,-0.8135375381,45.31959915,-0.817502439,50.63251495,-4.247742653,44.82138062,-6.082984924,34.83301926,-2.957535028,32.37932205,-3.703778744,34.69629669,-4.6041255,33.91557693,-4.979839802,30.92481804,hiphop
hiphop.00074.wav,661794,0.4739093781,0.08404177427,0.2083721757,0.01039271615,2774.610523,726940.0688,2712.351069,117270.0953,5968.152903,1553173.829,0.1107424141,0.004700278373,1.23E-06,0.03040373884,-0.0001003929283,0.009803732857,99.38401442,-68.87376404,3304.645752,62.40313339,706.7735596,24.278759,689.7547607,53.77426529,388.923645,-1.941881299,240.9272766,12.81827068,106.8313751,-4.356025696,113.9407501,12.35511684,73.34078979,-0.2179548889,99.94348145,9.060578346,71.22068024,-0.9766165018,64.59690857,3.934460402,64.10535431,1.91413033,73.17220306,2.255931377,48.44886398,-2.53076148,57.64838409,-3.539323092,42.87983322,-2.932696581,44.64590454,-3.653751612,32.84733963,-3.425094604,31.41622543,-3.723180056,30.62246323,hiphop
hiphop.00075.wav,661794,0.4511508048,0.09672161937,0.1916459501,0.01499453932,3140.810674,1781899.883,2849.980909,136864.0671,6336.698754,3352306.351,0.1468144274,0.01687126595,-2.39E-07,0.01606576703,-0.0006621380453,0.02171609178,92.28515625,-94.52528381,4381.387207,51.68044281,1859.962158,17.54030037,837.6496582,28.92925644,593.2474365,2.059515953,359.1642151,3.734972715,278.9833069,-1.843207479,235.2505341,4.375653267,168.366272,8.774710655,193.2370758,2.131780386,193.7035065,-1.383985519,112.5383835,4.682648659,104.9350128,4.072360039,98.59960938,0.01146792993,82.57627869,0.2118726224,62.93665314,-0.43672207,55.17456818,-4.118448257,53.68832016,-1.104124784,47.38056946,-0.1244941577,46.20493698,-2.755772352,45.09833145,hiphop
hiphop.00076.wav,661504,0.424605459,0.09780947864,0.2371995151,0.02767947875,2327.684579,1294567.423,2626.777281,371303.8816,4932.169351,5834345.41,0.09665249782,0.008226794782,0.001219911617,0.04729327559,0.001194254379,0.02131023258,95.703125,-111.3497162,7049.085938,89.94797516,1446.744629,4.455327511,1065.708374,14.53881359,396.8847046,9.924243927,311.5402527,-9.492939949,314.2510986,2.88321805,153.8697968,-0.1702866256,175.4816132,-3.093302965,163.3269806,3.24729538,120.0942078,-1.504753113,113.3507385,1.577309251,89.20368195,2.399165154,115.499733,-1.162566543,66.16970825,0.8787035346,74.16335297,0.6747883558,77.48538971,-5.149934292,84.58259583,2.72269702,68.90503693,2.349087715,59.58004761,-0.2438840717,55.17162704,hiphop
hiphop.00077.wav,661504,0.4608964026,0.0872811228,0.2386341095,0.007232083473,2987.624632,946988.0442,2900.287238,219658.082,6404.878904,3582132.26,0.137623562,0.006301635763,7.44E-07,0.01921031438,-2.79E-05,0.02768245153,117.4538352,-25.80898666,3311.752441,70.88471222,1143.049194,9.561946869,624.8182373,17.49679184,399.1637573,-1.621172309,336.7505798,-0.5381935835,261.6780396,0.2628038228,170.0249634,-4.631948471,118.4172974,-0.5711362362,116.6937332,-3.063357115,104.7056046,-2.407117128,145.0086517,0.3823130727,82.29454041,-2.143044233,78.41860962,-0.3256646991,76.05231476,-2.366553545,74.77150726,1.942055583,70.5760498,1.315485239,68.10406494,-1.283353806,66.01203918,-2.017829895,84.05804443,-0.1912855953,60.70652008,hiphop
hiphop.00078.wav,661504,0.424605459,0.09780947864,0.2371995151,0.02767947875,2327.684579,1294567.423,2626.777281,371303.8816,4932.169351,5834345.41,0.09665249782,0.008226794782,0.001219911617,0.04729327559,0.001194254379,0.02131023258,95.703125,-111.3497162,7049.085938,89.94797516,1446.744629,4.455327511,1065.708374,14.53881359,396.8847046,9.924243927,311.5402527,-9.492939949,314.2510986,2.88321805,153.8697968,-0.1702866256,175.4816132,-3.093302965,163.3269806,3.24729538,120.0942078,-1.504753113,113.3507385,1.577309251,89.20368195,2.399165154,115.499733,-1.162566543,66.16970825,0.8787035346,74.16335297,0.6747883558,77.48538971,-5.149934292,84.58259583,2.72269702,68.90503693,2.349087715,59.58004761,-0.2438840717,55.17162704,hiphop
hiphop.00079.wav,661504,0.4273597002,0.09148145467,0.1548399329,0.004737831652,3211.823403,1412039.755,2833.444997,332195.0039,6310.344312,5399022.057,0.1722926636,0.009819504272,-6.39E-06,0.006480431184,0.0001038082119,0.01422194391,103.359375,-79.6835022,8493.404297,62.3143425,1490.79834,-5.130023956,938.2200317,18.23199654,552.1159058,12.87376404,299.7341919,-14.08976936,395.8778992,4.909448624,228.5156097,1.67843318,216.574585,-5.769087315,145.4676819,0.8210003376,137.7407227,-3.798630953,99.86188507,2.016664267,83.93473816,3.42104578,82.98445129,-2.85616684,79.44511414,1.272631645,65.73744202,1.746742129,66.38104248,-2.265954733,64.1627121,-1.028750658,78.50452423,-4.601867199,61.4356041,-2.822478533,55.32648849,hiphop
hiphop.00080.wav,661504,0.4038399458,0.09762028605,0.1414231509,0.0006489009829,3377.753402,819475.957,2997.025253,136532.8669,6893.997369,2250954.567,0.1549313008,0.007261825948,-2.74E-06,0.009301137179,-3.33E-05,0.005602777004,95.703125,-63.99711227,1803.713867,50.78820038,661.5352173,6.628527164,491.0087891,27.82755089,255.0683441,6.646674633,189.7786865,0.3034535944,130.7969513,2.832393885,118.7351379,3.226691008,97.58474731,0.1585435569,114.4566422,0.6111366153,75.30887604,0.1015074104,70.92634583,-5.055798531,67.28934479,2.670644522,76.89757538,-1.637360692,63.12143326,3.106255293,62.09394836,5.163290024,60.61442184,-0.8321160078,74.23358917,4.851249218,53.02970505,0.2420574576,40.65478134,-4.865186691,51.15083694,hiphop
hiphop.00081.wav,661794,0.5205440521,0.08610672504,0.08646377176,0.003425796283,1470.311629,355354.9378,1954.885261,180386.2709,3279.083833,2647142.881,0.05182163271,0.001161779791,-0.0001491277071,0.002061934676,-0.001089279307,0.005638435949,103.359375,-215.9643555,5025.61377,122.5288849,533.4916382,0.9082871675,768.2800903,39.34056473,310.3717651,9.275824547,253.0634613,26.04186249,159.5626984,-4.047353268,172.5827789,18.25506401,109.6725998,-6.520185947,97.82217407,13.91714382,90.43965149,-3.074890137,82.67892456,8.889489174,51.28348541,-4.348292351,58.31947708,4.695768833,45.87769318,-0.1103159711,57.39830017,0.9172246456,33.01564407,-1.923170328,36.74004364,-1.771165252,40.70101929,1.167994022,50.63984299,-4.014576912,41.00395584,hiphop
hiphop.00082.wav,661794,0.5035679936,0.08317573369,0.1023021713,0.002131258138,2291.140721,383104.3825,2182.003845,59002.1172,4820.747931,884535.9032,0.1133099502,0.004862582053,-0.0001021585049,0.007190264296,-0.0009474466788,0.002091650153,107.6660156,-122.7589645,958.2359619,94.99863434,510.3893433,-29.36281204,290.266571,46.77067184,120.5273972,-15.98686409,130.5415039,27.09646988,89.42624664,-13.11531448,124.2585068,20.2379818,94.80034637,-5.375624657,82.37133789,15.45076275,57.6212883,-6.907592773,68.6044693,15.63531113,58.04999924,-6.700710297,57.08083344,8.275168419,52.72113037,-0.7537075281,48.8291626,9.404281616,38.07817459,1.254653454,64.120224,1.66891551,55.49356461,0.490460813,42.28458405,1.621470094,45.73521042,hiphop
hiphop.00083.wav,661794,0.4477661252,0.08535400033,0.1106709912,0.002707849722,2367.661722,313501.2072,2302.853073,68027.19387,5016.411971,1058399.429,0.1108368227,0.003537616883,-7.94E-05,0.007825993933,-0.0008386944537,0.003519836115,103.359375,-121.9727478,1851.366211,89.62176514,399.0713501,-25.7911377,346.096283,40.96335602,239.0897675,-4.292482853,183.3744659,27.56752777,140.9223633,-15.56951904,162.0348358,22.40624046,110.6365051,-10.84062958,77.32436371,19.81344795,93.78957367,-8.64547348,78.00192261,19.08676338,76.01419067,-8.475627899,61.90781021,9.426417351,66.8953476,-3.398920536,62.44106674,0.9770208597,65.60384369,-5.642832756,70.23390198,2.005201578,63.25956345,-4.324120522,66.87068939,1.8821311,66.25379181,hiphop
hiphop.00084.wav,661794,0.5132727623,0.08335728198,0.06589330733,0.00200602226,2044.053413,589354.4635,1933.418716,140267.5435,4074.030405,1881588.194,0.1051096197,0.005004467846,-0.0001921667281,0.0008453163318,-0.0003420395369,0.00443733111,112.3471467,-214.260437,4218.341797,100.3464966,1639.929199,-33.47946548,633.4440918,47.24863052,563.1227417,-8.953870773,376.9337158,12.97966862,345.4329529,-17.30789948,230.7501526,11.07484818,176.9952545,-11.71150684,169.4518738,8.799296379,123.4051743,-7.836922169,100.3026962,6.261741638,86.8028717,-0.1033417732,98.84152985,4.889788151,67.56665802,1.201101065,62.67596054,3.780845642,49.1568222,1.47093308,56.69096756,3.483958006,47.6838913,0.6563461423,44.58673096,4.138600349,42.84206009,hiphop
hiphop.00085.wav,661794,0.4766227901,0.08829771727,0.1062449068,0.001944776159,2607.827742,304669.2171,2391.993948,54561.771,5534.641062,647975.2952,0.1272167138,0.004687894746,-3.51E-05,0.005807258189,-0.0005955336383,0.00377960992,112.3471467,-114.2850189,1590.065796,80.85198975,366.559082,-18.19313049,393.5723877,50.67269135,196.52565,-14.91163635,197.2635803,29.25687981,86.8678894,-20.06427383,99.07094574,18.56434631,81.46308136,-17.68154716,66.98415375,16.67550087,59.13791275,-11.42269897,57.11553192,16.29164886,58.78168488,-4.455135345,63.19464111,10.55834866,52.4268837,-4.0560112,46.2348175,9.136530876,38.54984283,-2.845083237,54.14680099,0.6215654016,65.16684723,-2.006664991,53.68870926,0.5508801937,74.2769928,hiphop
hiphop.00086.wav,661794,0.4797452688,0.09025595337,0.07907072455,0.001801584265,2083.43225,443309.4193,2198.18309,108934.1956,4479.430841,1754766.194,0.07984399169,0.002937418809,-2.96E-05,0.004463286139,-0.0004863545473,0.00145463238,99.38401442,-198.9352112,3197.829102,92.61386108,739.3200073,-19.53105164,382.2251892,39.53272247,387.7554016,-0.6446527243,295.493042,33.59038544,167.6578979,-6.467283249,128.4117889,27.53230667,108.0899582,-2.398014069,92.58849335,15.00297546,119.1016769,-2.991628885,108.5240097,14.89403152,96.26171875,-3.387702942,86.72183228,9.289008141,64.97080994,0.835909009,72.8447876,8.286859512,56.30263901,-0.5888389349,61.77535248,-1.615388632,63.69880676,1.254427433,45.99132156,3.049957752,57.52330399,hiphop
hiphop.00087.wav,661794,0.5837064385,0.07148159295,0.1080398634,0.002738437848,2473.15734,510703.9916,2499.721421,61619.80724,5509.635568,1123937.82,0.08777506888,0.005562227929,-6.49E-05,0.008209544234,-0.0006247920101,0.002473220695,135.9991776,-168.258194,2834.30127,70.93019104,273.6190491,-3.050563812,398.5725403,54.82121277,123.7167816,-12.12147236,162.5312195,30.50674629,131.3097382,-1.539098263,169.2231903,28.83274078,92.66222382,-8.93963623,110.7957535,18.75934219,51.1969986,-6.604994297,80.90742493,14.59882832,40.20385361,-3.585846186,48.56246948,14.18618011,28.60315704,-3.975815535,49.16669846,6.927766323,28.5679493,-4.177920818,37.6133194,5.869064331,25.84586525,-1.516297221,54.13569641,1.285476923,32.92822647,hiphop
hiphop.00088.wav,661794,0.4600233138,0.08556716144,0.1185619459,0.001757081132,2694.87752,275106.6582,2389.286158,49476.61669,5599.98176,693895.1734,0.1498857278,0.003140258587,-2.04E-05,0.003934789915,-0.000368839741,0.005826130044,117.4538352,-89.87409973,2003.79541,79.76212311,360.9158936,-25.73105812,424.8368225,47.73435211,227.3829803,-10.01504803,190.8858337,31.55027008,175.9297791,-22.20299721,110.8404541,26.63608742,108.2483292,-10.9679575,90.12732697,18.82670403,87.00754547,-15.5450716,55.42491913,14.4183445,73.26737976,-10.03194523,61.48062134,8.894848824,61.82608414,-8.936964035,50.66234589,7.228000641,61.74103165,-5.002687454,52.68206787,3.142649889,64.91918945,-4.724304199,45.64099503,-1.581600189,57.7817955,hiphop
hiphop.00089.wav,661794,0.4984054267,0.08701112121,0.1207509041,0.001954643754,2669.979676,338117.8268,2396.672281,70712.65097,5526.4308,936006.0479,0.1175723094,0.003453093161,-6.38E-06,0.009033760056,-0.0006381890853,0.003697776468,123.046875,-103.1089401,1708.066895,74.08576965,396.1960449,-22.43933487,314.4655762,51.57961273,136.0528107,-7.073058128,141.7762451,32.6555481,72.56827545,-14.97566414,67.64086151,19.62196732,63.72974777,-7.05464983,60.71623611,22.25325966,45.49325562,-7.310432911,60.00870132,17.6121273,45.10107803,-0.0291179698,65.24127197,14.70666409,41.80298233,-4.230865002,42.84272003,10.6554451,40.51304626,-6.322238445,52.98672485,1.039781094,47.14421082,-1.815614939,51.8791008,5.558143139,66.8527832,hiphop
hiphop.00090.wav,661794,0.4825764596,0.0862801224,0.1092228144,0.001790988143,2272.772902,222520.3808,2327.284514,52286.69628,4964.435848,952557.5344,0.1044393187,0.002299786138,-4.68E-06,0.005628041923,-0.0005420936504,0.003762371838,151.9990809,-109.4884491,946.2453613,97.37297821,248.1035919,-20.6228466,223.9347382,37.36312103,129.1286011,-3.108972788,122.8536377,28.5983963,78.64105988,-14.16001987,130.339325,23.83970261,73.43249512,-8.729604721,78.96700287,19.89153099,60.05043411,-11.28140736,59.21078491,17.93261719,50.95858002,-3.467763662,49.69763184,8.230628967,46.58621597,-8.941114426,45.59634399,9.266077995,39.48088837,-4.982390881,52.43586731,1.844154477,62.22475433,-2.239744425,56.39754868,0.670280993,57.00638199,hiphop
hiphop.00091.wav,661794,0.5337244868,0.07366128266,0.1136025935,0.001878601965,2628.952415,260587.5261,2350.814869,51838.89996,5411.512108,642378.845,0.138551032,0.004135411522,-4.78E-05,0.005778239574,-0.0008292505518,0.003883258207,103.359375,-105.5063171,2066.103271,76.67886353,342.2263489,-24.78767014,400.3910522,55.21344376,201.1681519,-8.263178825,218.9208221,28.90285492,127.5041809,-15.7467556,143.7948456,26.30093575,106.9201813,-8.483730316,94.97041321,20.45277596,81.59881592,-8.14847374,87.35134125,13.91388607,79.70248413,-6.560669422,69.80051422,9.870582581,53.11852264,-4.857025623,76.3575592,5.876905441,58.14087296,-1.944545865,70.47466278,3.961370707,50.30485535,-3.612954855,62.06858444,-2.290879726,67.47782898,hiphop
hiphop.00092.wav,661794,0.4779579639,0.08198218048,0.122631453,0.001586400205,2329.947061,277459.3296,2663.938994,70059.61166,5835.606296,1161466.614,0.07259227874,0.001532912038,-7.83E-06,0.01055860333,-0.0009022724116,0.001934091211,112.3471467,-145.0223999,1920.756714,84.0694809,280.6506042,10.87080193,446.0353699,43.6178627,186.423172,6.294728756,355.8450623,36.13408661,118.6461029,-14.65715313,131.4392395,26.80626678,111.7993774,-10.33199501,78.27891541,24.70380974,76.44393921,-8.714691162,66.0559845,18.79141617,55.71134949,-4.398910999,95.49250793,9.877568245,66.57301331,-8.130708694,52.24609756,8.818706512,51.02078629,-7.877113819,49.40620041,2.876975536,67.28178406,-4.343615532,51.72124481,-1.120889783,51.41165161,hiphop
hiphop.00093.wav,661794,0.4765771627,0.07971065491,0.06725071371,0.001954655163,3185.477796,426179.4779,2603.788011,28884.99672,6278.377581,303795.3976,0.1521315195,0.005553373462,-0.0001067025441,0.002153949579,-0.0007517421036,0.002029252704,117.4538352,-191.6221161,3301.71582,41.31249237,403.2753601,5.009900093,447.7400513,65.46850586,220.8254242,-4.319690228,210.4137878,42.64336777,135.4633636,-12.26132107,116.7316284,23.81619453,82.85072327,-4.266440868,97.24781799,16.0344162,87.80457306,-5.092076778,97.78726196,16.43678093,74.62577057,-9.366230965,59.57761002,6.673248768,50.0271492,-2.729179144,56.02806091,-0.4447793663,58.41428757,-7.419269085,58.93748856,4.570114613,77.03843689,-6.977907658,82.40271759,2.472589016,123.5506821,hiphop
hiphop.00094.wav,661794,0.4589996338,0.08928478509,0.1107695326,0.001331017818,1929.734081,310610.0497,2249.504858,131699.7972,4412.291546,1993278.282,0.05418184757,0.0009646239365,-0.0001222796855,0.009479703382,-0.0008912616177,0.001956117805,151.9990809,-169.8902435,2847.949463,98.03752899,696.1940918,-11.32262039,405.6374817,38.25639725,262.210022,5.07686615,306.2270203,25.40871429,222.3158569,-11.83929539,178.5400848,25.13459778,104.2960205,-5.540791512,146.8744049,19.21935081,91.24538422,-2.913844585,95.30780792,18.21289635,83.06343079,6.093847752,88.64308167,13.96551704,59.38910675,-0.294993341,70.73503876,12.49898338,60.96047211,0.4166609049,58.35720062,1.652475953,51.0628624,1.515168786,46.69479752,2.803615332,52.29124451,hiphop
hiphop.00095.wav,661794,0.5624470115,0.06798195094,0.1034677625,0.001790031791,2735.775141,279951.0966,2295.702995,50878.50215,5419.955522,661721.1113,0.1575562373,0.002893470293,-2.43E-05,0.00371263572,-0.0007581475074,0.003931329586,112.3471467,-92.604599,1414.14502,77.39359283,362.56427,-32.74525833,295.7664185,54.56872177,137.4179077,-13.1901226,86.52729797,33.64670181,82.9335022,-12.06078434,79.65501404,28.01459122,68.58613586,-11.94249058,60.08418655,18.82566261,51.09499359,-6.647935867,47.01131439,13.03872395,29.9535141,-7.003042221,33.03886414,7.070022583,31.54063606,-4.525836468,31.01587868,6.488729954,38.1745224,-2.969538212,43.56000137,3.700951815,35.97647476,-5.405600548,34.31056595,-4.21108532,34.00202942,hiphop
hiphop.00096.wav,661794,0.4247977436,0.08750792593,0.1108286008,0.001377494191,1752.626789,162243.4817,1812.043498,69066.70312,3490.710421,726812.7545,0.08311732647,0.0009149064888,-9.72E-05,0.004209676757,-0.0009596828604,0.004685602151,107.6660156,-128.1582031,2217.250977,124.5376434,462.2830505,-37.17137146,415.5098572,43.88353348,268.3788452,-12.75136089,328.6810608,18.99383163,171.6026001,-9.269932747,138.8747406,19.77154922,89.70978546,-6.873636723,87.89729309,13.46364403,69.10105133,-5.966474533,63.34660339,12.31336594,56.25217438,-4.637643337,55.25430298,5.824818134,52.59484863,-2.861804962,54.25350952,3.681963921,43.7718544,-1.87328589,44.47383118,-0.1491320133,36.95505142,-2.053678274,38.94412994,-3.224517584,40.17322922,hiphop
hiphop.00097.wav,661794,0.4740489125,0.08477512747,0.1184973493,0.00174109661,2582.203954,346817.0124,2526.331057,39700.65652,5731.928836,618179.1704,0.1160051268,0.004182315718,-5.85E-05,0.008144026622,-0.0009834191296,0.003001084551,151.9990809,-111.1628723,1200.203125,80.6155014,413.5913086,-0.8804294467,248.838913,50.62040329,188.2569122,-13.46273613,216.2064667,35.31402206,85.84778595,-14.83436394,94.5150528,21.18693542,89.78759766,-13.5714407,54.47830963,19.61630821,63.85004425,-11.75592995,65.22286224,16.9650116,74.72506714,-9.355465889,56.83716583,8.697414398,57.11096573,-9.881428719,45.16555023,5.814741611,52.88154221,-9.132330894,45.00818634,0.8715257645,64.85328674,-5.98768425,71.70721436,-0.3132004142,66.53820801,hiphop
hiphop.00098.wav,661794,0.5333131552,0.07597119361,0.1191109344,0.002180208685,2538.747388,305577.0066,2341.475858,48954.85746,5353.807121,628975.9641,0.1007060252,0.003606608515,-7.87E-05,0.008838484995,-0.0009300186648,0.003244875232,107.6660156,-129.8209076,1938.679077,71.99823761,409.0143127,-23.26576424,401.254364,63.21123505,279.2662048,-6.867464066,179.5325775,34.38985062,139.0562897,-12.19735432,125.7012787,30.47676277,75.19477844,-7.588455677,91.05879974,20.58669281,56.43811798,-6.206892967,64.96126556,14.66526604,61.68315125,-2.943977833,69.41313934,9.039396286,49.13607025,-4.735541821,45.26635742,5.377210617,48.61404419,-2.418373585,57.90961456,1.619182944,45.4338913,-5.974227428,60.62732697,-0.8243783116,64.24104309,hiphop
hiphop.00099.wav,661504,0.430809021,0.09504454583,0.1536910385,0.0149106076,1962.680819,675787.629,1916.813711,129908.9838,3797.754246,2174541.322,0.1015149181,0.004365468472,-6.18E-05,0.01195089798,0.0002996167168,0.01525758579,107.6660156,-138.8605499,3715.542969,100.2175598,1567.039429,-31.45503998,1049.266602,32.47090149,556.7421875,-2.758224487,318.8380127,13.10635281,320.3766785,-14.51135635,228.946228,13.95823097,196.1323853,-15.17947578,208.364151,8.195607185,153.4210663,-4.926457882,137.2031403,3.518244743,123.7558212,-7.986110687,109.8962555,0.8005637527,91.6089325,-2.977620363,95.22001648,-0.7312732935,62.94897461,-7.727911472,52.2383461,-1.229500175,73.24008179,-6.521406651,73.29663086,-5.395276546,60.20652771,hiphop
jazz.00000.wav,661794,0.3445114791,0.08500213921,0.04674655199,0.001542463666,1503.869486,554576.5115,1754.216082,283554.9334,2799.283099,2685678.923,0.07841653374,0.002445851764,-0.0004445726518,0.001813116367,-0.0005023345002,0.0007540776278,123.046875,-252.0731812,12152.55371,137.9031982,1465.569092,-11.13097191,731.7426758,8.365116119,120.0251083,0.7300726771,117.5307693,1.590432882,53.19969177,-3.72942996,56.25857925,-4.132515907,38.23323822,-5.499070168,43.66457748,-2.634166241,37.59685135,-3.537999153,43.03721237,-3.147690058,59.0728035,-1.849362373,43.80452347,-1.001879811,41.19548035,-2.5804286,48.97996521,-1.957419991,50.31101608,-1.503433585,41.14115524,0.2219485641,55.70725632,-1.991485238,50.00648499,-3.353825331,49.90640259,jazz
jazz.00001.wav,661794,0.3279922307,0.08656337857,0.02279501036,0.000238782799,1266.582864,301864.4381,1691.436718,217152.7596,2410.827778,1779279.691,0.05929388414,0.001074226641,6.52E-05,0.0004251650535,0.0002235721331,0.0001087003839,135.9991776,-345.7215271,10108.50684,146.9728394,1289.127197,-0.5235283375,521.6116333,22.64101982,134.5167542,5.810400963,96.63759613,10.36690331,55.31628418,-0.149165079,54.10399628,-1.714682937,57.00046539,-6.1151824,47.02752304,-0.5192573667,48.4731102,1.035226345,52.01675415,1.221232533,46.2274437,-1.930119276,64.57818604,-5.546113968,62.34597397,-4.40511322,53.59541702,-2.589094639,44.12985229,-5.185926914,43.30801773,-5.420732498,45.75365448,-3.113019943,52.68968201,-0.7981904149,98.28106689,jazz
jazz.00002.wav,661794,0.2677288353,0.08393478394,0.08084715158,0.0009916375857,1064.668667,161084.0807,1050.323423,62123.173,1895.729578,488592.674,0.05785736296,0.0009271213764,2.41E-06,0.0063315765,4.62E-07,0.0004115980119,151.9990809,-256.9590149,6368.987793,175.3587646,1217.150391,-44.8222847,1082.123413,25.65061188,404.4712219,-4.255734921,234.8796387,-0.2227638811,112.4296188,-11.31274891,94.35752869,-9.18911171,73.72280884,-4.095359325,86.07327271,-8.30825901,106.3482437,-22.54821587,99.10453796,-7.608587265,71.06197357,-7.651290894,57.60277557,-11.74305725,80.41504669,-8.16970253,70.24407959,-7.497507572,39.9621048,-12.29210186,54.74794388,-6.765345573,45.72615433,-3.496989012,41.44015884,-8.645324707,73.41175842,jazz
jazz.00003.wav,661794,0.3192539811,0.08100413531,0.05946718156,0.001297930838,813.0633337,92946.25151,1058.892383,219831.9521,1416.553357,437753.4391,0.04464997825,0.0002091303543,-1.83E-06,0.003672297578,-4.02E-05,0.000307864364,92.28515625,-297.3196106,9874.514648,193.0973969,873.7426758,10.20895195,1131.109985,-1.628381014,254.4968109,3.388405561,146.5597382,9.986558914,103.2664566,-7.244643688,144.6001282,4.684893131,78.19584656,-5.383337498,88.34724426,-2.861783266,89.89402008,-10.22276306,51.10582352,0.3698989153,100.8950882,-4.964565754,72.69080353,3.237329245,51.6164093,-4.473159313,41.19741058,-1.89176929,47.3122406,-2.271645546,54.59184647,3.882905483,38.84957504,0.3434786201,50.03352737,-2.221774578,56.32936859,jazz
jazz.00004.wav,661794,0.1719392091,0.08262297511,0.1087761298,0.002176863141,1039.263106,122594.5906,1421.998044,77384.237,1837.458366,914969.3245,0.04775035649,0.0005222274923,-1.82E-06,0.01311281975,-2.87E-05,0.0003075438435,64.59960938,-270.2643433,2929.513184,137.6129456,548.9543457,5.667617321,342.5470886,42.45900345,222.4492035,-7.946350098,175.177597,9.91973114,103.9711914,-6.785465717,82.13847351,8.242963791,55.42404938,-6.18240118,50.94248962,5.47777319,52.92606735,-5.427682877,57.03320694,-5.18521452,82.48006439,-6.988831043,77.38878632,-3.238630533,78.93045807,-2.00971508,98.54584503,4.402398109,162.8830719,1.981592536,181.1026917,4.976830959,162.2794189,6.577828884,393.1619873,-2.425599575,472.8222656,jazz
